trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.005, 'e': 0.3945537103716011}",35,6,-86.11572927206822,"{0: 22, 1: 1, 2: 4, 3: 0, 4: 2}",1
186,False,"{'a': 0.005, 'e': 0.39258586553151836}",20,0,-20.04809396947258,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
187,False,"{'a': 0.005, 'e': 0.3906278353585211}",35,0,-36.38772963888471,"{0: 27, 1: 4, 2: 3, 3: 1, 4: 0}",0
188,False,"{'a': 0.005, 'e': 0.388679570901753}",30,1,-142.83789848201323,"{0: 20, 1: 2, 2: 2, 3: 3, 4: 2}",1
189,False,"{'a': 0.005, 'e': 0.3867410234545012}",25,7,3.0600979865947613,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
190,False,"{'a': 0.005, 'e': 0.3848121445529785}",25,14,-24.58645687045043,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
191,False,"{'a': 0.005, 'e': 0.38289288597511206}",25,17,16.596565418474967,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.005, 'e': 0.38098319973933725}",20,0,-33.61955042416558,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
193,False,"{'a': 0.005, 'e': 0.37908303810339883}",30,18,4.683973755667209,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
194,False,"{'a': 0.005, 'e': 0.37719235356315695}",25,5,20.069146520430124,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
195,False,"{'a': 0.005, 'e': 0.37531109885139957}",20,11,-35.486493837381296,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
196,False,"{'a': 0.005, 'e': 0.37343922693666093}",20,13,-14.46509900631175,"{0: 5, 1: 1, 2: 0, 3: 1, 4: 0}",1
197,False,"{'a': 0.005, 'e': 0.3715766910220457}",20,0,-3.450103987096431,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
198,False,"{'a': 0.005, 'e': 0.369723444544059}",20,11,-6.166346456226196,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
199,False,"{'a': 0.005, 'e': 0.36787944117144233}",20,0,-48.71210127677554,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
200,False,"{'a': 0.005, 'e': 0.36604463480401533}",25,16,12.412138308103412,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
201,False,"{'a': 0.005, 'e': 0.3642189795715233}",30,21,18.245444776836134,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
202,False,"{'a': 0.005, 'e': 0.36240242983249027}",25,0,-100.3342884341605,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",1
203,False,"{'a': 0.005, 'e': 0.3605949401730783}",20,0,13.616998862990151,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
204,False,"{'a': 0.005, 'e': 0.3587964654059516}",30,4,-10.988735804994008,"{0: 22, 1: 1, 2: 2, 3: 1, 4: 0}",1
205,False,"{'a': 0.005, 'e': 0.3570069605691474}",20,0,-23.292787736506476,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
206,False,"{'a': 0.005, 'e': 0.3552263809249515}",25,13,-31.560143204449037,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
207,False,"{'a': 0.005, 'e': 0.35345468195878016}",20,1,-47.999854078256654,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 0}",1
208,False,"{'a': 0.005, 'e': 0.3516918193780669}",30,12,-22.4916468477934,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 0}",1
209,False,"{'a': 0.005, 'e': 0.3499377491111553}",20,14,-0.023748845115671102,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
210,False,"{'a': 0.005, 'e': 0.3481924273061976}",20,3,-35.48501877558765,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
211,False,"{'a': 0.005, 'e': 0.3464558103300574}",35,17,-28.189797307271817,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
212,False,"{'a': 0.005, 'e': 0.3447278547672202}",35,17,-24.734639048881075,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
213,False,"{'a': 0.005, 'e': 0.34300851741870664}",25,1,-7.883637478478516,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 0}",1
214,False,"{'a': 0.005, 'e': 0.3412977553009937}",20,0,18.73737704435557,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
215,False,"{'a': 0.005, 'e': 0.3395955256449391}",20,15,-10.96009812148197,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
216,False,"{'a': 0.005, 'e': 0.33790178589471304}",20,2,20.631515144758325,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.005, 'e': 0.33621649370673334}",20,8,24.075052991614196,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.005, 'e': 0.3345396069486076}",25,14,9.27476242604096,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
219,False,"{'a': 0.005, 'e': 0.33287108369807955}",20,10,-43.57217556182149,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
220,False,"{'a': 0.005, 'e': 0.331210882241981}",30,22,14.282757329320697,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.005, 'e': 0.32955896107518906}",20,0,19.097428544238486,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
222,False,"{'a': 0.005, 'e': 0.32791527889958855}",25,13,-7.060558270167576,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
223,False,"{'a': 0.005, 'e': 0.32627979462303947}",20,0,-88.73915484179855,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
224,False,"{'a': 0.005, 'e': 0.32465246735834974}",25,10,-29.640257775911035,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
225,False,"{'a': 0.005, 'e': 0.3230332564222529}",25,13,3.6680642893535853,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
226,False,"{'a': 0.005, 'e': 0.32142212133439135}",20,0,-13.81951664368616,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
227,False,"{'a': 0.005, 'e': 0.31981902181630384}",20,4,21.089820490777974,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.005, 'e': 0.3182239177904191}",30,10,12.267667879504113,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
229,False,"{'a': 0.005, 'e': 0.31663676937905316}",20,8,9.071573668759292,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
230,False,"{'a': 0.005, 'e': 0.3150575369034133}",20,7,10.509278532793736,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.005, 'e': 0.3134861808826053}",25,14,-18.892816143963728,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
232,False,"{'a': 0.005, 'e': 0.31192266203264674}",35,21,15.78830109865137,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
233,False,"{'a': 0.005, 'e': 0.31036694126548503}",20,10,10.020144501660655,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
234,False,"{'a': 0.005, 'e': 0.30881897968801986}",30,22,15.412103556897609,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.005, 'e': 0.30727873860113125}",30,5,-23.30134833550628,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",1
236,False,"{'a': 0.005, 'e': 0.30574617949871175}",20,0,6.95178629941743,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
237,False,"{'a': 0.005, 'e': 0.3042212640667041}",20,12,3.541248981239142,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
238,False,"{'a': 0.005, 'e': 0.30270395418214285}",20,0,15.153363411074082,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
239,False,"{'a': 0.005, 'e': 0.30119421191220214}",30,22,13.240095445821781,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.005, 'e': 0.2996919995132463}",20,6,2.6635306652452613,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
241,False,"{'a': 0.005, 'e': 0.2981972794298874}",20,0,19.006089128481452,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
242,False,"{'a': 0.005, 'e': 0.29671001429404525}",20,0,19.119199022745413,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
243,False,"{'a': 0.005, 'e': 0.2952301669240142}",30,8,-17.032209475013744,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 0}",1
244,False,"{'a': 0.005, 'e': 0.29375770032353277}",25,0,9.067495508253398,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
245,False,"{'a': 0.005, 'e': 0.2922925776808594}",20,13,12.415995263827933,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.005, 'e': 0.29083476236785155}",25,7,-15.35824619144898,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
247,False,"{'a': 0.005, 'e': 0.2893842179390506}",20,2,-49.922146240138304,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
248,False,"{'a': 0.005, 'e': 0.2879409081307702}",20,14,-28.056712792204024,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
249,False,"{'a': 0.005, 'e': 0.2865047968601901}",20,15,-0.6535118646320908,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
250,False,"{'a': 0.005, 'e': 0.28507584822445353}",25,9,-39.50442932155018,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
251,False,"{'a': 0.005, 'e': 0.2836540264997704}",20,6,0.49146702444600576,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
252,False,"{'a': 0.005, 'e': 0.2822392961405233}",25,11,-45.518529264388064,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 1}",1
253,False,"{'a': 0.005, 'e': 0.2808316217783798}",30,11,0.8607327969115062,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
254,False,"{'a': 0.005, 'e': 0.2794309682214073}",30,18,-42.0159724125261,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 1}",1
255,False,"{'a': 0.005, 'e': 0.27803730045319414}",20,0,30.513940616961385,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
256,False,"{'a': 0.005, 'e': 0.2766505836319734}",30,18,-21.592615974429428,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
257,False,"{'a': 0.005, 'e': 0.27527078308975234}",20,8,11.647374208017848,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.005, 'e': 0.2738978643314456}",20,10,-8.298977980004755,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
259,False,"{'a': 0.005, 'e': 0.2725317930340126}",20,13,3.329341823372252,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.005, 'e': 0.2711725350455999}",25,2,-15.60125347902231,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
261,False,"{'a': 0.005, 'e': 0.2698200563846868}",25,16,-66.08072801984166,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 2}",1
262,False,"{'a': 0.005, 'e': 0.2684743232392366}",25,0,-2.188879986758455,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
263,False,"{'a': 0.005, 'e': 0.26713530196585034}",25,11,-12.157630787662857,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
264,False,"{'a': 0.005, 'e': 0.2658029590889266}",30,8,-33.01912405683867,"{0: 17, 1: 0, 2: 4, 3: 1, 4: 0}",1
265,False,"{'a': 0.005, 'e': 0.26447726129982396}",25,7,7.339059644679923,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
266,False,"{'a': 0.005, 'e': 0.2631581754560287}",20,8,12.618968294408296,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.005, 'e': 0.261845668580326}",20,0,17.79073084974525,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
268,False,"{'a': 0.005, 'e': 0.2605397078599756}",20,16,6.816770740623364,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.005, 'e': 0.2592402606458915}",25,10,-4.18253803455577,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 0}",1
270,False,"{'a': 0.005, 'e': 0.2579472944518257}",25,15,3.0710567061058973,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
271,False,"{'a': 0.005, 'e': 0.2566607769535559}",25,7,-36.390996402237896,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
272,False,"{'a': 0.005, 'e': 0.2553806759880777}",20,0,8.02723345103887,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
273,False,"{'a': 0.005, 'e': 0.25410695955280027}",25,7,-9.96239145640784,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 0}",1
274,False,"{'a': 0.005, 'e': 0.25283959580474646}",30,16,3.196400177919793,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
275,False,"{'a': 0.005, 'e': 0.25157855305975646}",35,23,8.148802745808839,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.005, 'e': 0.2503237997916961}",20,0,-47.336644285724724,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
277,False,"{'a': 0.005, 'e': 0.24907530463166816}",20,0,-24.227725985169975,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
278,False,"{'a': 0.005, 'e': 0.24783303636722875}",20,1,-100.90452438089119,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 3}",1
279,False,"{'a': 0.005, 'e': 0.24659696394160643}",30,21,-1.4632387261978255,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
280,False,"{'a': 0.005, 'e': 0.24536705645292634}",20,9,18.253660916392782,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.005, 'e': 0.2441432831534371}",20,8,1.4263436899228874,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
282,False,"{'a': 0.005, 'e': 0.24292561344874244}",25,16,12.393988058248038,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.005, 'e': 0.24171401689703645}",20,10,17.993992966983747,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.005, 'e': 0.24050846320834213}",25,13,10.118420689611577,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
285,False,"{'a': 0.005, 'e': 0.23930892224375455}",25,14,14.453073593396654,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.005, 'e': 0.23811536401468703}",25,15,7.354379786229412,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
287,False,"{'a': 0.005, 'e': 0.23692775868212176}",25,16,16.933136103118382,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.005, 'e': 0.23574607655586352}",25,12,2.5285409834543104,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
289,False,"{'a': 0.005, 'e': 0.23457028809379765}",30,21,14.403588063866628,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.005, 'e': 0.23340036390115132}",25,3,-18.336824065692735,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
291,False,"{'a': 0.005, 'e': 0.23223627472975883}",25,9,26.607901712334282,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.005, 'e': 0.23107799147733019}",20,4,24.724805795862167,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.005, 'e': 0.22992548518672384}",20,0,23.460426369582144,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
294,False,"{'a': 0.005, 'e': 0.22877872704522242}",20,4,-29.376741892072502,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 1}",1
295,False,"{'a': 0.005, 'e': 0.22763768838381274}",25,18,15.605340414646399,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.005, 'e': 0.22650234067646874}",20,3,-14.879325303359327,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
297,False,"{'a': 0.005, 'e': 0.22537265553943872}",30,22,15.70197099200804,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.005, 'e': 0.22424860473053532}",20,0,30.150211434460697,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
299,False,"{'a': 0.005, 'e': 0.22313016014842982}",25,11,4.8847444504008255,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
300,False,"{'a': 0.005, 'e': 0.22201729383194937}",30,15,15.1017090386174,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
301,False,"{'a': 0.005, 'e': 0.2209099779593782}",20,16,6.486001495045643,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.005, 'e': 0.21980818484776168}",20,14,8.821188303381625,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.005, 'e': 0.21871188695221475}",25,16,15.284062444220108,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.005, 'e': 0.21762105686523284}",25,0,-57.676236932833376,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
305,False,"{'a': 0.005, 'e': 0.21653566731600707}",25,16,-10.715858536568751,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
306,False,"{'a': 0.005, 'e': 0.21545569116974203}",25,14,4.964233095084862,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
307,False,"{'a': 0.005, 'e': 0.21438110142697794}",25,13,12.719612710102462,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
308,False,"{'a': 0.005, 'e': 0.21331187122291523}",25,14,-1.9279494311389966,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
309,False,"{'a': 0.005, 'e': 0.21224797382674304}",20,0,18.70267072082013,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
310,False,"{'a': 0.005, 'e': 0.21118938264097117}",20,5,-29.290355569602543,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
311,False,"{'a': 0.005, 'e': 0.21013607120076472}",20,8,12.268659065445824,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
312,False,"{'a': 0.005, 'e': 0.20908801317328293}",20,12,16.47296543589763,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.005, 'e': 0.20804518235702046}",20,6,21.429837682916414,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.005, 'e': 0.20700755268115265}",20,12,10.380680362946979,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.005, 'e': 0.20597509820488344}",20,13,-3.775792050110828,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
316,False,"{'a': 0.005, 'e': 0.2049477931167973}",25,15,8.996119854743649,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.005, 'e': 0.20392561173421342}",25,11,7.778690474735446,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
318,False,"{'a': 0.005, 'e': 0.20290852850254407}",25,13,21.22076765960561,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.005, 'e': 0.20189651799465538}",25,15,-2.4528005388116156,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
320,False,"{'a': 0.005, 'e': 0.20088955491023208}",20,6,2.9586443052529194,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
321,False,"{'a': 0.005, 'e': 0.1998876140751445}",25,15,8.493727404316378,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
322,False,"{'a': 0.005, 'e': 0.19889067044081962}",20,14,2.432534465177456,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.005, 'e': 0.19789869908361465}",25,2,27.664062433920584,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.005, 'e': 0.19691167520419406}",20,10,5.743076717073414,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
325,False,"{'a': 0.005, 'e': 0.19592957412690934}",25,0,8.400975928214594,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
326,False,"{'a': 0.005, 'e': 0.1949523712991825}",25,16,2.0330090149461455,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
327,False,"{'a': 0.005, 'e': 0.19398004229089189}",20,16,6.8586636978437046,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.005, 'e': 0.19301256279376172}",25,13,-22.112634366716676,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
329,False,"{'a': 0.005, 'e': 0.19204990862075408}",20,5,10.25124841212932,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
330,False,"{'a': 0.005, 'e': 0.19109205570546464}",30,14,12.256114621304947,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
331,False,"{'a': 0.005, 'e': 0.1901389801015205}",20,0,10.226765870982959,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
332,False,"{'a': 0.005, 'e': 0.18919065798198204}",25,10,16.51681438048915,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
333,False,"{'a': 0.005, 'e': 0.1882470656387468}",30,18,0.02128606103902886,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
334,False,"{'a': 0.005, 'e': 0.18730817948195702}",25,0,-31.129637209516243,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
335,False,"{'a': 0.005, 'e': 0.18637397603940997}",25,16,21.03468536408282,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.005, 'e': 0.18544443195597088}",20,8,11.84415415087183,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.005, 'e': 0.18451952399298926}",30,12,-43.155060103340546,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 1}",1
338,False,"{'a': 0.005, 'e': 0.18359922902771786}",20,4,27.15063136780909,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.005, 'e': 0.18268352405273466}",25,12,-5.8012789168905465,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
340,False,"{'a': 0.005, 'e': 0.1817723861753675}",20,2,14.059746479428348,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
341,False,"{'a': 0.005, 'e': 0.1808657926171221}",20,13,14.849474589016252,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.005, 'e': 0.17996372071311217}",20,12,-29.095060896254022,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
343,False,"{'a': 0.005, 'e': 0.17906614791149322}",20,8,-18.48270911074557,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 0}",1
344,False,"{'a': 0.005, 'e': 0.1781730517728984}",20,13,6.022225711531467,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.005, 'e': 0.17728440996987782}",20,8,-20.77845936150526,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
346,False,"{'a': 0.005, 'e': 0.17640020028634}",25,15,-76.00041910738172,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 2}",1
347,False,"{'a': 0.005, 'e': 0.17552040061699686}",30,20,17.603798027918916,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.005, 'e': 0.17464498896681085}",20,13,2.4280118361966982,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
349,False,"{'a': 0.005, 'e': 0.17377394345044514}",25,3,-25.75577517290578,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 1}",1
350,False,"{'a': 0.005, 'e': 0.17290724229171636}",25,6,-17.97578217022209,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
351,False,"{'a': 0.005, 'e': 0.17204486382305054}",20,12,14.997233631263578,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.005, 'e': 0.1711867864849409}",30,6,29.136881571667413,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.005, 'e': 0.17033298882540943}",25,7,23.65359812953185,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.005, 'e': 0.16948344949947006}",25,14,17.42806995577145,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.005, 'e': 0.1686381472685955}",25,18,9.435176215608891,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.005, 'e': 0.16779706100018585}",25,8,26.623140631572355,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.005, 'e': 0.1669601696670407}",20,12,-8.99718405317986,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
358,False,"{'a': 0.005, 'e': 0.16612745234683307}",20,3,26.971216724148192,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.005, 'e': 0.16529888822158653}",30,24,10.90715726448658,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.005, 'e': 0.1644744565771549}",30,19,22.731806136024833,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.005, 'e': 0.16365413680270405}",20,0,24.498435704772337,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
362,False,"{'a': 0.005, 'e': 0.16283790839019696}",20,9,17.31841243422009,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.005, 'e': 0.16202575093388075}",25,18,13.221161086970467,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.005, 'e': 0.16121764412977677}",20,7,19.761273902547096,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.005, 'e': 0.16041356777517274}",25,5,18.54085220377475,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.005, 'e': 0.15961350176811803}",20,9,13.880034357897767,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.005, 'e': 0.15881742610692068}",25,0,22.510239864562397,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
368,False,"{'a': 0.005, 'e': 0.1580253208896478}",20,14,10.191177543549676,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
369,False,"{'a': 0.005, 'e': 0.1572371663136276}",25,7,9.551819323950173,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
